"film.person.href","film.href","film","id","award","film.person","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age"
"http://www.imdb.com/name/nm0001053/","http://www.imdb.com/title/tt0477348/","No Country for Old Men","No Country for Old Men Best Director","Best Director","Ethan Coen",2008,1,4,1,110,51,122,1,0,0,0,0,"November",1,1,0,0,1,1,1,1,1,74.283625,25,"R",1,51
"http://www.imdb.com/name/nm0001053/","http://www.imdb.com/title/tt1403865/","True Grit","True Grit Best Director","Best Director","Ethan Coen",2011,0,10,4,30,85,110,1,0,0,0,1,"December",0,0,0,0,0,1,0,1,1,171.243005,38,"PG-13",1,54
"http://www.imdb.com/name/nm0001054/","http://www.imdb.com/title/tt0116282/","Fargo","Fargo Best Director","Best Director","Joel Coen",1997,0,0,0,60,32,98,1,0,0,0,0,"March",0,1,0,0,0,1,1,1,1,24.611975,7,"R",0,43
"http://www.imdb.com/name/nm0001057/","http://www.imdb.com/title/tt0167404/","The Sixth Sense","The Sixth Sense Best Supporting Actress","Best Supporting Actress","Toni Collette",2000,0,0,0,32,37,107,1,0,0,0,0,"August",0,0,0,0,0,1,1,1,1,293.506292,40,"PG-13",0,28
"http://www.imdb.com/name/nm0001068/","http://www.imdb.com/title/tt0335266/","Lost in Translation","Lost in Translation Best Director","Best Director","Sofia Coppola",2004,0,0,0,86,63,101,1,0,0,0,0,"September",1,0,0,0,0,1,0,1,1,44.585453,4,"R",0,33
"http://www.imdb.com/name/nm0001080/","http://www.imdb.com/title/tt0087921/","Places in the Heart","Places in the Heart Best Supporting Actress","Best Supporting Actress","Lindsay Crouse",1985,0,0,0,13,11,111,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,34.901614,NA,"PG",0,37
"http://www.imdb.com/name/nm0001109/","http://www.imdb.com/title/tt0104036/","The Crying Game","The Crying Game Best Supporting Actor","Best Supporting Actor","Jaye Davidson",1993,0,0,0,27,24,112,1,0,0,1,0,"November",1,0,0,NA,0,1,1,1,1,62.548947,4,"R",0,25
"http://www.imdb.com/name/nm0001114/","http://www.imdb.com/title/tt0104466/","Husbands and Wives","Husbands and Wives Best Supporting Actress","Best Supporting Actress","Judy Davis",1993,0,1,0,12,5,108,1,1,0,1,0,"September",1,0,0,NA,0,1,0,0,0,10.555619,NA,"R",0,38
"http://www.imdb.com/name/nm0001114/","http://www.imdb.com/title/tt0087892/","A Passage to India","A Passage to India Best Actress","Best Actress","Judy Davis",1985,0,0,0,19,24,164,1,0,1,0,1,"December",0,1,0,NA,0,1,1,1,1,27.187653,NA,"PG",1,30
"http://www.imdb.com/name/nm0001117/","http://www.imdb.com/title/tt0100049/","Longtime Companion","Longtime Companion Best Supporting Actor","Best Supporting Actor","Bruce Davison",1991,0,0,0,7,4,96,1,0,0,1,0,"May",0,0,1,NA,0,0,0,0,0,4.609953,NA,"R",0,45
"http://www.imdb.com/name/nm0001125/","http://www.imdb.com/title/tt0315733/","21 Grams","21 Grams Best Supporting Actor","Best Supporting Actor","Benicio Del Toro",2004,0,1,1,28,36,124,1,0,0,0,0,"November",1,0,0,0,0,0,0,0,0,16.290476,20,"R",0,37
"http://www.imdb.com/name/nm0001125/","http://www.imdb.com/title/tt0181865/","Traffic","Traffic Best Supporting Actor","Best Supporting Actor","Benicio Del Toro",2001,1,0,0,72,57,147,1,0,0,0,0,"December",0,1,1,0,0,1,1,1,1,124.115725,48,"R",1,34
"http://www.imdb.com/name/nm0001129/","http://www.imdb.com/title/tt0102926/","The Silence of the Lambs","The Silence of the Lambs Best Director","Best Director","Jonathan Demme",1992,1,0,0,43,30,118,1,0,0,0,0,"January",0,0,0,NA,1,1,1,1,1,130.742922,19,"R",1,48
"http://www.imdb.com/name/nm0001132/","http://www.imdb.com/title/tt0465551/","Notes on a Scandal","Notes on a Scandal Best Actress","Best Actress","Judi Dench",2007,0,5,1,15,38,92,1,0,0,0,0,"December",0,0,0,0,0,1,0,0,0,17.510118,27.5,"R",1,73
"http://www.imdb.com/name/nm0001132/","http://www.imdb.com/title/tt0413015/","Mrs Henderson Presents","Mrs Henderson Presents Best Actress","Best Actress","Judi Dench",2006,0,4,1,6,25,103,1,1,0,0,0,"December",1,0,0,0,0,0,0,0,0,11.036366,NA,"R",1,72
"http://www.imdb.com/name/nm0001132/","http://www.imdb.com/title/tt0138097/","Shakespeare in Love","Shakespeare in Love Best Supporting Actress","Best Supporting Actress","Judi Dench",1999,1,1,0,51,61,123,1,1,0,1,0,"December",0,1,0,0,0,1,1,1,1,100.317794,25,"R",0,65
"http://www.imdb.com/name/nm0001132/","http://www.imdb.com/title/tt0119280/","Mrs Brown","Mrs Brown Best Actress","Best Actress","Judi Dench",1998,0,0,0,13,15,105,1,0,1,0,0,"July",0,1,1,0,0,0,0,0,0,9.229808,NA,"PG",1,64
"http://www.imdb.com/name/nm0001132/","http://www.imdb.com/title/tt0241303/","Chocolat","Chocolat Best Supporting Actress","Best Supporting Actress","Judi Dench",2001,0,2,1,8,29,121,1,0,0,1,0,"December",0,0,0,1,0,1,0,0,1,71.509363,25,"PG-13",1,67
"http://www.imdb.com/name/nm0001132/","http://www.imdb.com/title/tt0280778/","Iris","Iris Best Actress","Best Actress","Judi Dench",2002,0,3,1,12,23,91,1,0,1,1,0,"December",0,1,0,0,0,0,0,0,0,5.594617,5.5,"R",1,68
"http://www.imdb.com/name/nm0001136/","http://www.imdb.com/title/tt0077362/","Coming Home","Coming Home Best Supporting Actor","Best Supporting Actor","Bruce Dern",1979,0,0,0,14,11,127,1,0,0,1,0,"February",0,0,0,NA,0,1,1,1,1,32.653905,3,"R",1,43
"http://www.imdb.com/name/nm0001156/","http://www.imdb.com/title/tt0093565/","Moonstruck","Moonstruck Best Supporting Actress","Best Supporting Actress","Olympia Dukakis",1988,1,0,0,16,15,102,1,1,0,1,0,"December",0,0,1,NA,0,1,0,1,1,80.640528,NA,"PG",0,57
"http://www.imdb.com/name/nm0001159/","http://www.imdb.com/title/tt0074958/","Network","Network Best Actress","Best Actress","Faye Dunaway",1977,1,2,0,22,19,121,1,0,0,0,0,"November",0,0,1,NA,0,1,1,1,1,23.689877,3.8e-06,"R",1,36
"http://www.imdb.com/name/nm0001159/","http://www.imdb.com/title/tt0071315/","Chinatown","Chinatown Best Actress","Best Actress","Faye Dunaway",1975,0,1,0,20,22,130,1,0,0,0,0,"June",0,0,0,NA,0,1,1,1,1,29.2,NA,"R",1,34
"http://www.imdb.com/name/nm0001164/","http://www.imdb.com/title/tt0083642/","The Best Little Whorehouse in Texas","The Best Little Whorehouse in Texas Best Supporting Actor","Best Supporting Actor","Charles Durning",1983,0,0,0,2,NA,114,0,1,0,0,0,"July",0,0,0,NA,0,0,0,0,0,69.701637,20.5,"R",1,60
"http://www.imdb.com/name/nm0001164/","http://www.imdb.com/title/tt0086450/","To Be or Not to Be","To Be or Not to Be Best Supporting Actor","Best Supporting Actor","Charles Durning",1984,0,1,0,3,NA,107,1,1,0,0,0,"December",0,0,0,NA,0,0,0,0,0,13.030214,NA,"PG",0,61
"http://www.imdb.com/name/nm0001186/","http://www.imdb.com/title/tt0091867/","A Room with a View","A Room with a View Best Supporting Actor","Best Supporting Actor","Denholm Elliott",1987,0,0,0,23,21,117,1,0,0,1,0,"March",0,0,0,NA,0,1,0,1,1,20.966644,3,"Unrated",1,65
"http://www.imdb.com/name/nm0001214/","http://www.imdb.com/title/tt0113627/","Leaving Las Vegas","Leaving Las Vegas Best Director","Best Director","Mike Figgis",1996,0,0,0,28,19,111,1,0,0,1,0,"October",1,0,0,0,0,1,0,1,0,32.029928,4,"R",1,48
"http://www.imdb.com/name/nm0001215/","http://www.imdb.com/title/tt0088322/","Under the Volcano","Under the Volcano Best Actor","Best Actor","Albert Finney",1985,0,3,0,4,3,112,1,0,0,0,0,"June",0,0,0,NA,0,0,0,0,0,2.5568,NA,"R",1,49
"http://www.imdb.com/name/nm0001215/","http://www.imdb.com/title/tt0071877/","Murder on the Orient Express","Murder on the Orient Express Best Actor","Best Actor","Albert Finney",1975,0,1,0,8,16,128,1,0,0,0,0,"November",0,0,0,NA,0,1,0,0,0,27.634716,NA,"PG",1,39
"http://www.imdb.com/name/nm0001215/","http://www.imdb.com/title/tt0085461/","The Dresser","The Dresser Best Actor","Best Actor","Albert Finney",1984,0,2,0,5,12,118,1,0,0,0,0,"December",0,0,1,NA,0,1,0,1,1,5.310748,NA,"PG",0,48
"http://www.imdb.com/name/nm0001215/","http://www.imdb.com/title/tt0195685/","Erin Brockovich","Erin Brockovich Best Supporting Actor","Best Supporting Actor","Albert Finney",2001,0,4,0,34,43,131,1,0,1,0,0,"March",0,0,0,1,0,1,0,1,1,125.595205,52,"R",0,65
"http://www.imdb.com/name/nm0001221/","http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest","One Flew Over the Cuckoo's Nest Best Actress","Best Actress","Louise Fletcher",1976,1,0,0,30,12,133,1,0,0,0,0,"November",0,1,1,NA,1,1,1,1,1,108.981275,3,"R",1,42
"http://www.imdb.com/name/nm0001228/","http://www.imdb.com/title/tt0120402/","Ulee's Gold","Ulee's Gold Best Actor","Best Actor","Peter Fonda",1998,0,1,0,8,12,113,1,0,0,0,0,"June",0,0,1,0,0,0,0,0,0,9.161691,2.7,"R",0,58
"http://www.imdb.com/name/nm0001232/","http://www.imdb.com/title/tt0086879/","Amadeus","Amadeus Best Director","Best Director","Milos Forman",1985,1,1,1,33,13,160,1,0,1,0,0,"September",0,0,1,NA,1,1,1,1,1,51.56428,18,"PG",1,53
"http://www.imdb.com/name/nm0001232/","http://www.imdb.com/title/tt0117318/","The People vs. Larry Flynt","The People vs. Larry Flynt Best Director","Best Director","Milos Forman",1997,0,2,2,24,12,129,1,0,1,0,0,"December",0,0,1,0,0,0,0,1,0,20.300385,NA,"R",0,65
"http://www.imdb.com/name/nm0001232/","http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest","One Flew Over the Cuckoo's Nest Best Director","Best Director","Milos Forman",1976,1,0,0,30,12,133,1,0,0,0,0,"November",0,1,1,NA,1,1,1,1,1,108.981275,3,"R",1,44
"http://www.imdb.com/name/nm0001233/","http://www.imdb.com/title/tt0119396/","Jackie Brown","Jackie Brown Best Supporting Actor","Best Supporting Actor","Robert Forster",1998,0,0,0,7,12,154,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,39.673162,12,"R",1,57
"http://www.imdb.com/name/nm0001241/","http://www.imdb.com/title/tt0436697/","The Queen","The Queen Best Director","Best Director","Stephen Frears",2007,0,1,0,64,58,103,1,0,1,0,0,"September",0,0,0,0,0,1,0,1,1,56.441711,15,"PG-13",0,66
"http://www.imdb.com/name/nm0001241/","http://www.imdb.com/title/tt0099703/","The Grifters","The Grifters Best Director","Best Director","Stephen Frears",1991,0,0,0,13,7,110,1,0,0,0,0,"December",1,0,0,NA,0,1,0,1,0,13.446769,NA,"R",1,50
"http://www.imdb.com/name/nm0001243/","http://www.imdb.com/title/tt0067116/","The French Connection","The French Connection Best Director","Best Director","William Friedkin",1972,1,0,0,18,8,104,0,0,0,0,1,"October",0,0,1,NA,1,1,1,1,1,51.7,2.2,"R",1,37
"http://www.imdb.com/name/nm0001243/","http://www.imdb.com/title/tt0070047/","The Exorcist","The Exorcist Best Director","Best Director","William Friedkin",1974,0,1,1,13,14,122,0,0,0,0,0,"June",0,0,1,NA,0,1,1,1,1,193,12,"R",1,39
"http://www.imdb.com/name/nm0001258/","http://www.imdb.com/title/tt0089643/","Murphy's Romance","Murphy's Romance Best Actor","Best Actor","James Garner",1986,0,0,0,2,NA,107,1,1,0,1,0,"December",0,0,0,NA,0,0,0,0,0,30.867525,NA,"PG-13",1,58
"http://www.imdb.com/name/nm0001283/","http://www.imdb.com/title/tt0084434/","An Officer and a Gentleman","An Officer and a Gentleman Best Supporting Actor","Best Supporting Actor","Louis Gossett Jr.",1983,1,0,0,7,13,124,1,0,0,1,0,"July",0,0,1,NA,0,1,1,0,0,129.795554,NA,"R",0,47
"http://www.imdb.com/name/nm0001285/","http://www.imdb.com/title/tt0064100/","Bob & Carol & Ted & Alice","Bob & Carol & Ted & Alice Best Supporting Actor","Best Supporting Actor","Elliott Gould",1970,0,0,0,6,6,105,1,1,0,0,0,"September",0,0,0,NA,0,1,0,0,0,30,NA,"R",0,32
"http://www.imdb.com/name/nm0001295/","http://www.imdb.com/title/tt0099348/","Dances with Wolves","Dances with Wolves Best Supporting Actor","Best Supporting Actor","Graham Greene",1991,0,0,0,34,28,181,1,0,0,1,1,"November",0,0,0,NA,1,1,1,1,1,184.208848,22,"PG-13",1,39
"http://www.imdb.com/name/nm0001297/","http://www.imdb.com/title/tt0068327/","Cabaret","Cabaret Best Supporting Actor","Best Supporting Actor","Joel Grey",1973,1,0,0,25,15,124,1,0,0,0,0,"February",0,0,1,NA,0,1,1,1,1,42.765,6,"PG-13",1,41
"http://www.imdb.com/name/nm0001315/","http://www.imdb.com/title/tt0327056/","Mystic River","Mystic River Best Supporting Actress","Best Supporting Actress","Marcia Gay Harden",2004,0,1,1,61,68,138,1,0,0,0,0,"October",0,0,0,0,0,1,0,1,1,90.135191,25,"R",1,45
"http://www.imdb.com/name/nm0001315/","http://www.imdb.com/title/tt0183659/","Pollock","Pollock Best Supporting Actress","Best Supporting Actress","Marcia Gay Harden",2001,1,0,0,3,5,122,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,8.598593,6,"R",1,42
"http://www.imdb.com/name/nm0001321/","http://www.imdb.com/title/tt0099566/","The Field","The Field Best Actor","Best Actor","Richard Harris",1991,0,1,0,3,NA,107,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,1.494399,NA,"PG-13",1,61
"http://www.imdb.com/name/nm0001329/","http://www.imdb.com/title/tt0110428/","The Madness of King George","The Madness of King George Best Actor","Best Actor","Nigel Hawthorne",1995,0,0,0,15,18,107,1,1,1,0,0,"December",0,1,0,0,0,1,0,0,0,15.238689,NA,"PG-13",1,66
"http://www.imdb.com/name/nm0001347/","http://www.imdb.com/title/tt0117364/","The Portrait of a Lady","The Portrait of a Lady Best Supporting Actress","Best Supporting Actress","Barbara Hershey",1997,0,0,0,8,8,144,1,0,0,1,0,"December",0,0,0,0,0,0,0,0,0,3.692836,NA,"PG-13",1,49
"http://www.imdb.com/name/nm0001351/","http://www.imdb.com/title/tt0070735/","The Sting","The Sting Best Director","Best Director","George Roy Hill",1974,1,1,0,10,6,129,1,1,0,0,0,"December",0,0,0,NA,1,1,1,1,1,156,5.5,"PG",0,53
"http://www.imdb.com/name/nm0001351/","http://www.imdb.com/title/tt0064115/","Butch Cassidy and the Sundance Kid","Butch Cassidy and the Sundance Kid Best Director","Best Director","George Roy Hill",1970,0,0,0,18,12,110,0,0,1,0,1,"September",0,1,0,NA,0,1,0,1,1,102.308889,6,"M",0,49
"http://www.imdb.com/name/nm0001358/","http://www.imdb.com/title/tt0758758/","Into the Wild","Into the Wild Best Supporting Actor","Best Supporting Actor","Hal Holbrook",2008,0,0,0,18,43,148,1,0,1,0,1,"September",1,0,0,0,0,0,1,0,0,18.354356,20,"R",1,83
"http://www.imdb.com/name/nm0001364/","http://www.imdb.com/title/tt0091538/","Mona Lisa","Mona Lisa Best Actor","Best Actor","Bob Hoskins",1987,0,0,0,15,11,104,1,0,0,1,0,"June",0,1,1,NA,0,0,0,0,0,5.794184,NA,"R",0,45
"http://www.imdb.com/name/nm0001371/","http://www.imdb.com/title/tt0086879/","Amadeus","Amadeus Best Actor","Best Actor","Tom Hulce",1985,0,0,0,33,13,160,1,0,1,0,0,"September",0,0,1,NA,1,1,1,1,1,51.56428,18,"PG",1,32
"http://www.imdb.com/name/nm0001373/","http://www.imdb.com/title/tt0086617/","The Year of Living Dangerously","The Year of Living Dangerously Best Supporting Actress","Best Supporting Actress","Linda Hunt",1984,1,0,0,7,15,115,1,0,0,1,0,"January",0,0,0,NA,0,0,0,0,0,10.278575,NA,"PG",1,39
"http://www.imdb.com/name/nm0001378/","http://www.imdb.com/title/tt0099703/","The Grifters","The Grifters Best Actress","Best Actress","Anjelica Huston",1991,0,2,1,13,7,110,1,0,0,0,0,"December",1,0,0,NA,0,1,0,1,0,13.446769,NA,"R",1,40
"http://www.imdb.com/name/nm0001378/","http://www.imdb.com/title/tt0097276/","Enemies: A Love Story","Enemies: A Love Story Best Supporting Actress","Best Supporting Actress","Anjelica Huston",1990,0,1,1,9,1,119,1,1,0,1,0,"December",0,0,0,NA,0,1,0,0,0,7.754571,NA,"R",1,39
"http://www.imdb.com/name/nm0001378/","http://www.imdb.com/title/tt0089841/","Prizzi's Honor","Prizzi's Honor Best Supporting Actress","Best Supporting Actress","Anjelica Huston",1986,1,0,0,30,19,130,1,1,0,0,0,"June",0,0,0,NA,0,1,1,1,1,26.657534,NA,"R",1,35
"http://www.imdb.com/name/nm0001379/","http://www.imdb.com/title/tt0089841/","Prizzi's Honor","Prizzi's Honor Best Director","Best Director","John Huston",1986,0,14,2,30,19,130,1,1,0,0,0,"June",0,0,1,NA,0,1,1,1,1,26.657534,NA,"R",1,80
"http://www.imdb.com/name/nm0001388/","http://www.imdb.com/title/tt0086619/","Yentl","Yentl Best Supporting Actress","Best Supporting Actress","Amy Irving",1984,0,0,0,5,13,132,1,0,0,1,0,"November",0,0,0,NA,0,0,0,0,0,40.218899,12,"PG",0,31
"http://www.imdb.com/name/nm0001392/","http://www.imdb.com/title/tt0120737/","The Lord of the Rings: The Fellowship of the Ring","The Lord of the Rings: The Fellowship of the Ring Best Director","Best Director","Peter Jackson",2002,0,1,0,82,89,178,0,0,0,0,1,"December",0,1,0,0,0,1,1,1,1,313.364114,93,"PG-13",1,41
"http://www.imdb.com/name/nm0001392/","http://www.imdb.com/title/tt0167260/","The Lord of the Rings: The Return of the King","The Lord of the Rings: The Return of the King Best Director","Best Director","Peter Jackson",2004,1,5,0,122,73,201,0,0,0,0,1,"December",0,0,1,0,1,1,1,1,1,377.027325,94,"PG-13",1,43
"http://www.imdb.com/name/nm0001395/","http://www.imdb.com/title/tt0067774/","Sometimes a Great Notion","Sometimes a Great Notion Best Supporting Actor","Best Supporting Actor","Richard Jaeckel",1972,0,0,0,NA,NA,114,1,0,0,0,1,"December",0,0,0,NA,0,0,0,0,0,NA,NA,NA,1,46
"http://www.imdb.com/name/nm0001399/","http://www.imdb.com/title/tt0117589/","Secrets & Lies","Secrets & Lies Best Supporting Actress","Best Supporting Actress","Marianne Jean-Baptiste",1997,0,0,0,35,23,142,1,0,0,0,0,"September",0,0,0,0,0,1,0,1,1,13.417292,4.5e-06,"R",0,30
"http://www.imdb.com/name/nm0001401/","http://www.imdb.com/title/tt0824747/","Changeling","Changeling Best Actress","Best Actress","Angelina Jolie",2009,0,1,1,6,34,141,1,0,1,0,0,"October",0,0,0,0,0,0,0,0,0,35.739802,55,"R",0,34
"http://www.imdb.com/name/nm0001401/","http://www.imdb.com/title/tt0172493/","Girl, Interrupted","Girl, Interrupted Best Supporting Actress","Best Supporting Actress","Angelina Jolie",2000,1,0,0,6,8,127,1,0,1,0,0,"December",0,0,1,1,0,0,0,0,0,28.912646,40,"R",1,25
"http://www.imdb.com/name/nm0001403/","http://www.imdb.com/title/tt0104036/","The Crying Game","The Crying Game Best Director","Best Director","Neil Jordan",1993,0,0,0,27,24,112,1,0,0,1,0,"November",1,0,0,NA,0,1,1,1,1,62.548947,4,"R",0,43
"http://www.imdb.com/name/nm0001404/","http://www.imdb.com/title/tt0071230/","Blazing Saddles","Blazing Saddles Best Supporting Actress","Best Supporting Actress","Madeline Kahn",1975,0,1,0,2,2,93,0,1,0,0,0,"February",0,0,0,NA,0,0,1,0,0,119.5,2.6,"R",0,33
"http://www.imdb.com/name/nm0001404/","http://www.imdb.com/title/tt0070510/","Paper Moon","Paper Moon Best Supporting Actress","Best Supporting Actress","Madeline Kahn",1974,0,0,0,7,9,102,1,1,0,0,0,"May",0,0,0,NA,0,1,0,0,0,30.933743,NA,"PG",1,32
"http://www.imdb.com/name/nm0001406/","http://www.imdb.com/title/tt0073107/","Hester Street","Hester Street Best Actress","Best Actress","Carol Kane",1976,0,0,0,2,1,90,1,0,0,1,0,"October",0,0,0,NA,0,0,0,0,0,NA,NA,NA,1,24
"http://www.imdb.com/name/nm0001416/","http://www.imdb.com/title/tt0379725/","Capote","Capote Best Supporting Actress","Best Supporting Actress","Catherine Keener",2006,0,1,0,54,46,114,1,0,1,0,0,"September",1,0,0,0,0,1,0,1,1,28.75053,7,"R",1,47
"http://www.imdb.com/name/nm0001416/","http://www.imdb.com/title/tt0120601/","Being John Malkovich","Being John Malkovich Best Supporting Actress","Best Supporting Actress","Catherine Keener",2000,0,0,0,50,48,112,1,1,0,0,0,"October",0,0,0,0,0,1,0,1,0,22.863596,13,"R",0,41
"http://www.imdb.com/name/nm0001419/","http://www.imdb.com/title/tt0066026/","MASH","MASH Best Supporting Actress","Best Supporting Actress","Sally Kellerman",1971,0,0,0,19,19,116,1,1,0,0,0,"January",0,0,0,NA,0,1,1,1,1,73.2,3.5,"R",1,34
"http://www.imdb.com/name/nm0001425/","http://www.imdb.com/title/tt0111495/","Three Colours: Red","Three Colours: Red Best Director","Best Director","Krzysztof Kieslowski",1995,0,0,0,18,15,99,1,0,0,1,0,"December",1,0,0,0,0,1,0,1,0,4.043686,NA,"R",1,54
"http://www.imdb.com/name/nm0001426/","http://www.imdb.com/title/tt0203119/","Sexy Beast","Sexy Beast Best Supporting Actor","Best Supporting Actor","Ben Kingsley",2002,0,2,1,23,14,89,1,0,0,0,0,"June",1,0,0,0,0,0,0,0,0,6.946056,4.3,"R",0,59
"http://www.imdb.com/name/nm0001426/","http://www.imdb.com/title/tt0083987/","Gandhi","Gandhi Best Actor","Best Actor","Ben Kingsley",1983,1,0,0,30,16,191,1,0,1,0,0,"December",0,1,1,NA,1,1,1,1,1,52.767889,22,"PG",0,40
"http://www.imdb.com/name/nm0001426/","http://www.imdb.com/title/tt0101516/","Bugsy","Bugsy Best Supporting Actor","Best Supporting Actor","Ben Kingsley",1992,0,1,1,14,24,136,1,0,1,0,0,"December",0,0,0,NA,0,1,0,1,1,49.114016,NA,"R",1,49
"http://www.imdb.com/name/nm0001426/","http://www.imdb.com/title/tt0315983/","House of Sand and Fog","House of Sand and Fog Best Actor","Best Actor","Ben Kingsley",2004,0,3,1,10,19,126,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,13.040288,1.65e-05,"R",1,61
"http://www.imdb.com/name/nm0001427/","http://www.imdb.com/title/tt0119822/","As Good as It Gets","As Good as It Gets Best Supporting Actor","Best Supporting Actor","Greg Kinnear",1998,0,0,0,31,30,139,1,1,0,1,0,"December",0,0,0,0,0,1,1,0,1,148.478011,50,"PG-13",0,35
"http://www.imdb.com/name/nm0001441/","http://www.imdb.com/title/tt0088213/","Swing Shift","Swing Shift Best Supporting Actress","Best Supporting Actress","Christine Lahti",1985,0,0,0,2,1,100,1,1,0,0,0,"April",0,0,0,NA,0,0,0,0,0,6.650206,NA,"PG",1,35
"http://www.imdb.com/name/nm0001445/","http://www.imdb.com/title/tt0097123/","Crimes and Misdemeanors","Crimes and Misdemeanors Best Supporting Actor","Best Supporting Actor","Martin Landau",1990,0,1,0,13,17,104,1,1,0,0,0,"October",0,0,0,NA,0,1,0,1,0,18.254702,NA,"PG-13",0,62
"http://www.imdb.com/name/nm0001445/","http://www.imdb.com/title/tt0096316/","Tucker: The Man and His Dream","Tucker: The Man and His Dream Best Supporting Actor","Best Supporting Actor","Martin Landau",1989,0,0,0,11,3,110,1,0,1,0,0,"August",0,0,1,NA,0,0,0,0,0,19.652638,NA,"PG",1,61
"http://www.imdb.com/name/nm0001445/","http://www.imdb.com/title/tt0109707/","Ed Wood","Ed Wood Best Supporting Actor","Best Supporting Actor","Martin Landau",1995,1,2,0,23,13,127,1,1,1,0,0,"September",0,0,1,1,0,0,0,0,0,5.887457,18,"R",1,67
"http://www.imdb.com/name/nm0001448/","http://www.imdb.com/title/tt0083967/","Frances","Frances Best Actress","Best Actress","Jessica Lange",1983,0,0,0,4,3,140,1,0,1,1,0,"December",0,0,0,NA,0,0,0,0,0,NA,NA,"R",1,34
"http://www.imdb.com/name/nm0001448/","http://www.imdb.com/title/tt0087091/","Country","Country Best Actress","Best Actress","Jessica Lange",1985,0,2,1,1,2,105,1,0,0,0,0,"September",0,0,0,NA,0,0,0,0,0,9.64,NA,"PG",1,36
"http://www.imdb.com/name/nm0001448/","http://www.imdb.com/title/tt0084805/","Tootsie","Tootsie Best Supporting Actress","Best Supporting Actress","Jessica Lange",1983,1,0,0,30,23,116,1,1,0,1,0,"December",0,0,1,NA,0,1,1,1,1,177.2,21,"PG",1,34
"http://www.imdb.com/name/nm0001448/","http://www.imdb.com/title/tt0100211/","Music Box","Music Box Best Actress","Best Actress","Jessica Lange",1990,0,4,1,1,2,124,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,6.263883,NA,"PG-13",0,41
"http://www.imdb.com/name/nm0001448/","http://www.imdb.com/title/tt0090110/","Sweet Dreams","Sweet Dreams Best Actress","Best Actress","Jessica Lange",1986,0,3,1,2,NA,115,1,0,1,0,0,"October",0,0,0,NA,0,0,0,0,0,9.085049,NA,"PG-13",1,37
"http://www.imdb.com/name/nm0001448/","http://www.imdb.com/title/tt0109306/","Blue Sky","Blue Sky Best Actress","Best Actress","Jessica Lange",1995,1,5,1,4,4,101,1,0,0,1,0,"September",1,0,1,0,0,0,0,0,0,3.359465,NA,"PG-13",0,46
"http://www.imdb.com/name/nm0001449/","http://www.imdb.com/title/tt0870111/","Frost/Nixon","Frost/Nixon Best Actor","Best Actor","Frank Langella",2009,0,0,0,16,48,122,1,0,1,0,0,"December",0,0,0,0,0,1,1,1,1,18.622031,25,"R",1,71
"http://www.imdb.com/name/nm0001451/","http://www.imdb.com/title/tt0299658/","Chicago","Chicago Best Supporting Actress","Best Supporting Actress","Queen Latifah",2003,0,0,0,42,57,113,0,1,0,0,0,"December",0,1,0,1,1,1,1,1,1,170.687518,45,"PG-13",1,33
"http://www.imdb.com/name/nm0001453/","http://www.imdb.com/title/tt0074285/","Carrie","Carrie Best Supporting Actress","Best Supporting Actress","Piper Laurie",1977,0,1,0,4,4,98,0,0,0,0,0,"November",0,0,0,NA,0,0,0,0,0,33.8,30,"R",1,45
"http://www.imdb.com/name/nm0001453/","http://www.imdb.com/title/tt0090830/","Children of a Lesser God","Children of a Lesser God Best Supporting Actress","Best Supporting Actress","Piper Laurie",1987,0,2,0,5,11,119,1,0,0,1,0,"October",0,0,0,NA,0,1,0,0,1,31.85308,NA,"R",1,55
"http://www.imdb.com/name/nm0001453/","http://www.imdb.com/title/tt0074285/","Carrie","Carrie Best Supporting Actress","Best Supporting Actress","Piper Laurie",1977,0,1,0,4,4,98,0,0,0,0,0,"November",0,0,0,NA,0,0,0,0,0,33.8,1.8,"R",1,45
"http://www.imdb.com/name/nm0001458/","http://www.imdb.com/title/tt0067328/","The Last Picture Show","The Last Picture Show Best Supporting Actress","Best Supporting Actress","Cloris Leachman",1972,1,0,0,18,16,118,1,0,0,0,0,"October",0,1,0,NA,0,1,0,1,1,29.133,NA,"R",1,46
"http://www.imdb.com/name/nm0001469/","http://www.imdb.com/title/tt0101516/","Bugsy","Bugsy Best Director","Best Director","Barry Levinson",1992,0,4,1,14,24,136,1,0,1,0,0,"December",0,0,0,NA,0,1,0,1,1,49.114016,NA,"R",1,50
